Latitude;Longitude;Temp;SA;Specific Humidity at 2 Meters;RH;Eff;Output
0.86241;116.80591;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.86241;116.90041;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.86241;116.99491;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.86241;117.08941;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.86241;117.18391;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.86241;117.27841;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.86241;117.37291;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.86241;117.46741;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.86241;117.56191;26.3204;4.7371;0.0188;87.2427;0.0332;0.1572
0.86241;117.65641;26.3204;4.7371;0.0188;87.2427;0.0332;0.1572
0.98971;116.80591;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.98971;116.90041;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.98971;116.99491;25.4598;5.0838;0.0188;91.4376;0.0311;0.1582
0.98971;117.08941;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.98971;117.18391;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.98971;117.27841;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.98971;117.37291;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.98971;117.46741;25.7341;4.7371;0.0189;90.687;0.0309;0.1463
0.98971;117.56191;26.3204;4.7371;0.0188;87.2427;0.0332;0.1572
0.98971;117.65641;26.3204;4.7371;0.0188;87.2427;0.0332;0.1572
1.11701;116.80591;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.11701;116.90041;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.11701;116.99491;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.11701;117.08941;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.11701;117.18391;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.11701;117.27841;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.11701;117.37291;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.11701;117.46741;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.11701;117.56191;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.11701;117.65641;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.24431;116.80591;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.24431;116.90041;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.24431;116.99491;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.24431;117.08941;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.24431;117.18391;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.24431;117.27841;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.24431;117.37291;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.24431;117.46741;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.24431;117.56191;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.24431;117.65641;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.37161;116.80591;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.37161;116.90041;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.37161;116.99491;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.37161;117.08941;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.37161;117.18391;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.37161;117.27841;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.37161;117.37291;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.37161;117.46741;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.37161;117.56191;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.37161;117.65641;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.49891;116.80591;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.49891;116.90041;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.49891;116.99491;24.7267;4.9419;0.0183;91.2416;0.0351;0.1734
1.49891;117.08941;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.49891;117.18391;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.49891;117.27841;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.49891;117.37291;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.49891;117.46741;25.14;4.7509;0.0185;90.9967;0.0334;0.1586
1.49891;117.56191;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.49891;117.65641;25.6434;4.7509;0.0185;88.464;0.0347;0.1649
1.62621;116.80591;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.62621;116.90041;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.62621;116.99491;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.62621;117.08941;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.62621;117.18391;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.62621;117.27841;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.62621;117.37291;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.62621;117.46741;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.62621;117.56191;25.9408;4.7509;0.0185;87.4001;0.0348;0.1655
1.62621;117.65641;25.9408;4.7509;0.0185;87.4001;0.0348;0.1655
1.75351;116.80591;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.75351;116.90041;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.75351;116.99491;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.75351;117.08941;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.75351;117.18391;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.75351;117.27841;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.75351;117.37291;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.75351;117.46741;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.75351;117.56191;25.9408;4.7509;0.0185;87.4001;0.0348;0.1655
1.75351;117.65641;25.9408;4.7509;0.0185;87.4001;0.0348;0.1655
1.88081;116.80591;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.88081;116.90041;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.88081;116.99491;24.2907;4.9419;0.018;91.2331;0.0373;0.1842
1.88081;117.08941;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.88081;117.18391;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.88081;117.27841;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.88081;117.37291;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.88081;117.46741;25.0753;4.7509;0.0184;90.5258;0.0344;0.1636
1.88081;117.56191;25.9408;4.7509;0.0185;87.4001;0.0348;0.1655
1.88081;117.65641;25.9408;4.7509;0.0185;87.4001;0.0348;0.1655
2.00811;116.80591;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.00811;116.90041;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.00811;116.99491;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.00811;117.08941;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.00811;117.18391;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.00811;117.27841;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.00811;117.37291;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.00811;117.46741;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.00811;117.56191;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.00811;117.65641;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.13541;116.80591;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.13541;116.90041;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.13541;116.99491;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.13541;117.08941;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.13541;117.18391;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.13541;117.27841;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.13541;117.37291;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.13541;117.46741;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.13541;117.56191;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.13541;117.65641;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.26271;116.80591;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.26271;116.90041;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.26271;116.99491;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.26271;117.08941;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.26271;117.18391;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.26271;117.27841;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.26271;117.37291;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.26271;117.46741;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.26271;117.56191;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.26271;117.65641;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.39001;116.33341;22.6463;4.87;0.0169;91.1258;0.0457;0.2224
2.39001;116.42791;22.6463;4.87;0.0169;91.1258;0.0457;0.2224
2.39001;116.52241;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.39001;116.61691;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.39001;116.71141;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.39001;116.80591;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.39001;116.90041;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.39001;116.99491;24.5747;4.87;0.0183;91.6712;0.0352;0.1714
2.39001;117.08941;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.39001;117.18391;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.39001;117.27841;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.39001;117.37291;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.39001;117.46741;25.4594;4.7063;0.0188;90.7274;0.0322;0.1515
2.39001;117.56191;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.39001;117.65641;26.4242;4.7063;0.0189;87.0959;0.0329;0.1548
2.51731;116.33341;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.51731;116.42791;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.51731;116.52241;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.51731;116.61691;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.51731;116.71141;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.51731;116.80591;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.51731;116.90041;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.51731;116.99491;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.51731;117.08941;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.51731;117.18391;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.64461;116.33341;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.64461;116.42791;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.64461;116.52241;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.64461;116.61691;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.64461;116.71141;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.64461;116.80591;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.64461;116.90041;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.64461;116.99491;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.64461;117.08941;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.64461;117.18391;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.77191;116.33341;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.77191;116.42791;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.77191;116.52241;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.77191;116.61691;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.77191;116.71141;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.77191;116.80591;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.77191;116.90041;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.77191;116.99491;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.77191;117.08941;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.77191;117.18391;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.89921;116.33341;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.89921;116.42791;23.1055;4.87;0.0173;91.601;0.0426;0.2077
2.89921;116.52241;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.89921;116.61691;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.89921;116.71141;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.89921;116.80591;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.89921;116.90041;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.89921;116.99491;24.741;4.87;0.0185;92.158;0.0336;0.1637
2.89921;117.08941;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
2.89921;117.18391;25.8322;4.7063;0.0189;89.9422;0.0315;0.1484
3.02651;116.33341;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.02651;116.42791;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.02651;116.52241;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.02651;116.61691;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.02651;116.71141;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.02651;116.80591;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.02651;116.90041;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.02651;116.99491;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.02651;117.08941;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.02651;117.18391;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.15381;116.33341;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.15381;116.42791;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.15381;116.52241;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.15381;116.61691;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.15381;116.71141;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.15381;116.80591;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.15381;116.90041;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.15381;116.99491;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.15381;117.08941;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.15381;117.18391;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.28111;116.33341;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.28111;116.42791;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.28111;116.52241;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.28111;116.61691;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.28111;116.71141;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.28111;116.80591;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.28111;116.90041;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.28111;116.99491;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.28111;117.08941;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.28111;117.18391;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.40841;116.33341;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.40841;116.42791;23.2688;4.4985;0.0175;91.8767;0.0414;0.1863
3.40841;116.52241;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.40841;116.61691;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.40841;116.71141;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.40841;116.80591;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.40841;116.90041;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.40841;116.99491;24.8989;4.4985;0.0186;92.0792;0.0329;0.1482
3.40841;117.08941;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.40841;117.18391;26.5193;5.1175;0.0189;86.6777;0.033;0.1691
3.53571;116.33341;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.53571;116.42791;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.53571;116.52241;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.53571;116.61691;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.53571;116.71141;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.53571;116.80591;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.53571;116.90041;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.53571;116.99491;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.53571;117.08941;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.53571;117.18391;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.66301;116.33341;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.66301;116.42791;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.66301;116.52241;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.66301;116.61691;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.66301;116.71141;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.66301;116.80591;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.66301;116.90041;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.66301;116.99491;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.66301;117.08941;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.66301;117.18391;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.79031;116.33341;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.79031;116.42791;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.79031;116.52241;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.79031;116.61691;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.79031;116.71141;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.79031;116.80591;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.79031;116.90041;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.79031;116.99491;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.79031;117.08941;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.79031;117.18391;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.91761;116.33341;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.91761;116.42791;23.0593;4.4985;0.0173;91.672;0.0428;0.1924
3.91761;116.52241;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.91761;116.61691;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.91761;116.71141;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.91761;116.80591;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.91761;116.90041;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.91761;116.99491;24.895;4.4985;0.0185;91.7256;0.0335;0.1507
3.91761;117.08941;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
3.91761;117.18391;26.6004;5.1175;0.0189;86.2775;0.0332;0.1702
4.04491;116.33341;22.7918;4.4438;0.017;91.0792;0.045;0.2
4.04491;116.42791;22.7918;4.4438;0.017;91.0792;0.045;0.2
4.04491;116.52241;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.04491;116.61691;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.04491;116.71141;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.04491;116.80591;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.04491;116.90041;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.04491;116.99491;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.04491;117.08941;25.3922;5.0104;0.0186;89.5886;0.0343;0.1717
4.04491;117.18391;25.3922;5.0104;0.0186;89.5886;0.0343;0.1717
4.17221;116.33341;22.7918;4.4438;0.017;91.0792;0.045;0.2
4.17221;116.42791;22.7918;4.4438;0.017;91.0792;0.045;0.2
4.17221;116.52241;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.17221;116.61691;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.17221;116.71141;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.17221;116.80591;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.17221;116.90041;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.17221;116.99491;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.17221;117.08941;25.3922;5.0104;0.0186;89.5886;0.0343;0.1717
4.17221;117.18391;25.3922;5.0104;0.0186;89.5886;0.0343;0.1717
4.29951;116.33341;22.7918;4.4438;0.017;91.0792;0.045;0.2
4.29951;116.42791;22.7918;4.4438;0.017;91.0792;0.045;0.2
4.29951;116.52241;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.29951;116.61691;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.29951;116.71141;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.29951;116.80591;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.29951;116.90041;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.29951;116.99491;24.0673;4.4438;0.018;91.551;0.0379;0.1685
4.29951;117.08941;25.3922;5.0104;0.0186;89.5886;0.0343;0.1717
4.29951;117.18391;25.3922;5.0104;0.0186;89.5886;0.0343;0.1717
